"replicate","generation","k","subset","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within","ok","n_edges","mean_delta","mean_abs_delta"
41,2999,2,2,2,1.24,0.192117,3.06585871734125,2.64397379559457,1,39,0.0424498579825527,0.155903435475239
41,2999,2,3,2,1.72,0.323583,3.62344958544925,3.13815038320879,1,61,0.0158355739100794,0.0852558089281991
41,2999,3,1,3,1.92,0.223057333333333,5.02038793119294,4.16876248857186,1,65,-0.0130452207215518,0.0548076558884976
41,2999,3,2,3,2.28,0.274454666666667,5.36316359595072,4.43399153097669,1,71,-0.00627670524547617,0.0668705359670071
41,2999,3,3,3,2.76,0.324169333333333,5.8430961087838,4.67744127973847,1,59,0.0104022497671447,0.0564797969506877
41,2999,4,1,4,2.16,0.179403,6.07925172707509,5.21646156405204,1,70,-0.00511619114056109,0.0432754396419245
41,2999,4,2,4,2.92,0.2662075,6.84574639160611,5.86054308571474,1,75,0.00722610307775309,0.0413200464752978
41,2999,4,3,4,3.16,0.279441,7.22928372764797,5.94751036526295,1,77,-0.00455562295186752,0.0410752925628958
41,2999,5,1,5,3.6,0.2335736,8.89538363678033,7.00165569900747,1,68,0.0102123078462681,0.0491808871281503
41,2999,5,2,5,3.44,0.2300444,8.13559243339169,6.98608081216453,1,79,0.00640131974249306,0.0417152658721737
41,2999,5,3,5,3.2,0.2024416,8.42648239809474,6.709676864866,1,68,-0.00728944730297483,0.0524654640339884
41,2999,6,1,6,4.24,0.24167,10.1820675642318,8.50150377710023,1,73,0.0129467492486262,0.0481754072224248
41,2999,6,2,6,4.56,0.259771,10.6652762162549,8.71882006405517,1,68,-0.00838590807861668,0.042344305422158
41,2999,6,3,6,4.2,0.242514666666667,10.1497054727251,8.51208018296754,1,72,0.00215123512949741,0.0426915858194861
41,2999,8,1,8,5.84,0.24606725,13.6359128774177,11.3982930494982,1,87,0.0105221324700898,0.0413853742863645
41,2999,8,2,8,5.72,0.2394325,13.4121199269774,11.3160672006534,1,89,0.00111832453643739,0.0346338868425572
41,2999,8,3,8,5.92,0.25542025,13.9332257559952,11.5594678422377,1,82,0.00536994490588605,0.0419073483650202
41,2999,10,1,10,7.12,0.2464346,17.0048059328605,14.2682834229819,1,85,0.00558443788325735,0.0441654867716511
41,2999,10,2,10,7.52,0.2581788,17.3418601380942,14.4686706802371,1,100,-0.00346429425371587,0.0322102479322639
41,2999,10,3,10,7.36,0.2509042,17.3756188879512,14.3229771399087,1,79,0.00443474245298261,0.0465630748799659
42,2999,2,1,2,1.8,0.315501,3.83957189753977,3.08743965749224,1,51,0.00943794042040384,0.0680743812344195
42,2999,2,2,2,1.24,0.153923,2.786119477319,2.48587347313799,1,41,0.0235748406102175,0.131127265734492
42,2999,2,3,2,1.52,0.274027,3.26061967688465,2.91456903855067,1,57,0.00878834290378375,0.0836143735188608
42,2999,3,1,3,2.64,0.274162666666667,5.11878566101862,4.34448356055911,1,93,0.0139659575458878,0.039684788335902
42,2999,3,2,3,2.24,0.229589333333333,4.54311347757169,4.10647560633183,1,61,0.0332661898013321,0.0830726611500692
42,2999,3,3,3,1.88,0.163563333333333,4.04340027242202,3.76850565585775,1,46,0.0134931644516775,0.086484207917028
42,2999,4,1,4,2.96,0.2415575,6.33212359897299,5.62294990902829,1,89,-0.00444805746196109,0.0405764590705284
42,2999,4,2,4,2.8,0.230579,6.74029434731711,5.55304487161613,1,73,-0.00242445202307776,0.0578801865594354
42,2999,4,3,4,2.8,0.232217,6.22809972110776,5.58438773384357,1,90,-0.00554408100105726,0.0354337568108807
42,2999,5,1,5,4,0.2543656,7.95174005585094,7.10250918293086,1,87,0.0143400810453269,0.0451281167820189
42,2999,5,2,5,3.4,0.2017552,7.84444381850521,6.66945075788254,1,78,0.000304441832030093,0.0441208645898758
42,2999,5,3,5,3.64,0.217754,7.82893725352644,6.79992876393411,1,96,0.0175184908881446,0.0334181249506897
42,2999,6,1,6,3.6,0.202591666666667,9.32324214176371,8.06744756969919,1,88,-0.00564924676142246,0.0392296908956804
42,2999,6,2,6,4.96,0.287038333333333,10.365810620822,8.93016921092832,1,78,0.0114353715825531,0.0401010865520383
42,2999,6,3,6,3.76,0.195007,9.32316768947843,7.96452384127843,1,80,0.00767547964290506,0.046749728709252
42,2999,8,1,8,5.68,0.22150275,12.8044948430767,10.9494317806363,1,91,0.00267039829096664,0.0376620662382176
42,2999,8,2,8,5.32,0.20199025,12.5132211523554,10.6547849678162,1,93,0.00239410443380039,0.0346727220640701
42,2999,8,3,8,6.48,0.2706625,13.5352386300885,11.6828474607573,1,99,0.00515495944549955,0.0339242023371521
42,2999,10,1,10,6.72,0.2166348,15.4925058668692,13.7001576813033,1,116,0.00577159720507847,0.0282485173602167
42,2999,10,2,10,7.24,0.234493,15.9556114728844,13.9814934426212,1,104,0.0173389708401595,0.0361174519306523
42,2999,10,3,10,7.76,0.2420596,16.5726749197847,14.0482193619641,1,97,0.0106932486188802,0.0326518766609418
42,2999,12,1,12,9,0.240398833333333,19.690741017155,16.8078982497436,1,90,0.00920083707765357,0.0407638715096261
42,2999,12,2,12,9.08,0.2403605,19.8689310790876,16.785455261894,1,106,0.00206965248811397,0.0284124562777166
42,2999,12,3,12,8.12,0.220431166666667,19.0260844421558,16.4863917467853,1,104,0.00918972957688769,0.0346347524515775
43,2999,2,1,2,1.44,0.247745,3.86486752740819,2.85582666536914,1,46,-0.0129147155663253,0.0832259848481139
43,2999,2,2,2,1.88,0.362211,3.68801120650039,3.25982175038753,1,59,-0.022037178076937,0.0787057636150189
43,2999,2,3,2,1.08,0.175462,2.7140952964297,2.59231562192903,1,35,-0.0289338092688954,0.128453171382303
43,2999,3,1,3,2.32,0.273823333333333,5.11630741981086,4.38802792230365,1,68,0.00464964145179456,0.0532235319449975
43,2999,3,2,3,1.96,0.157512666666667,4.10822990943883,3.73038473167562,1,66,0.0214729883815639,0.0512845445250629
43,2999,3,3,3,2.2,0.228919333333333,5.08649048854211,4.14572446911839,1,69,0.0349709187452887,0.06751745291451
43,2999,4,1,4,3.16,0.237734,7.0368475954638,5.59305920423001,1,71,0.0244905854541683,0.0587202953060163
43,2999,4,2,4,3.4,0.2817665,6.16219828967359,5.89361300552172,1,112,0.0128150329131826,0.0329272606205546
43,2999,4,3,4,3,0.264884,6.98525557264343,5.82051599725129,1,86,0.0131732968036853,0.040978607857626
43,2999,5,1,5,3.96,0.2654912,8.33779514350421,7.26410784266448,1,98,-0.000253011803911452,0.0487870321706667
43,2999,5,2,5,3.36,0.2209164,7.50471265868585,6.87278711354119,1,87,0.0119949861147032,0.0536830267872763
43,2999,5,3,5,3.28,0.2089916,8.51588355879523,6.77774340111423,1,70,0.023362729198551,0.0546022345278858
43,2999,6,1,6,5,0.278082333333333,9.84473855598245,8.826533507137,1,107,0.00650563801658005,0.026488500718481
43,2999,6,2,6,3.36,0.172723666666667,8.64395413797854,7.76464883445246,1,102,-0.00998430077663941,0.0438001818750839
43,2999,6,3,6,4.08,0.208783,9.26476432542991,8.09794002877897,1,99,0.00751762011741985,0.048569497440019
43,2999,8,1,8,6.36,0.260637,13.4438354544937,11.5192707412902,1,102,0.00604531623736284,0.0356762852353873
43,2999,8,2,8,5.52,0.22438875,12.1147664736495,11.0257109778595,1,98,-0.00626096233701728,0.0488597017963628
43,2999,8,3,8,5.96,0.24237925,12.1021642382868,11.2587577156658,1,112,0.0127679615970491,0.037350600871491
43,2999,10,1,10,7.44,0.228947,15.2900496835591,13.8357160459161,1,104,0.00094972792599224,0.0423094319367557
43,2999,10,2,10,7.72,0.2460476,16.1531707057905,14.1633401774363,1,104,-0.0021644432742464,0.0302024824766022
43,2999,10,3,10,6.64,0.2055674,14.6953099973735,13.4439250806167,1,118,-0.00575744743591348,0.029452653947327
43,2999,12,1,12,8.72,0.229913,18.8498246322753,16.650579536616,1,101,0.00618366314672743,0.028457654764643
43,2999,12,2,12,8.36,0.207643,18.4017808503832,16.1304764494242,1,98,0.00141847977500379,0.0313825270531805
43,2999,12,3,12,7.76,0.175941166666667,17.1596042758346,15.4395084737524,1,108,0.00556403666873479,0.0379031056908333
44,2999,2,1,2,1.56,0.223022,3.26383851768268,2.7591623072909,1,52,0.0259953906668625,0.0918230547844753
44,2999,2,2,2,1.8,0.308803,3.83979461254347,3.07160097525727,1,61,-0.0123233840295892,0.0728834831749749
44,2999,2,3,2,1.32,0.212829,3.28975959162481,2.7233066510506,1,38,-0.00693029208784079,0.161665212592288
44,2999,3,1,3,2.68,0.245547333333333,4.7755061841747,4.20602693431968,1,93,-0.00337978177372964,0.0384329931375449
44,2999,3,2,3,2.64,0.274582666666667,5.61891993832326,4.40037486278144,1,72,-0.00199080244209417,0.0555455677646332
44,2999,3,3,3,2.72,0.283392,5.84940516786905,4.43743721030989,1,78,0.00371211399826526,0.044880054274145
44,2999,4,1,4,3.72,0.3106525,7.71006573705645,6.14099227220469,1,104,-0.0124039473172433,0.0355430188208872
44,2999,4,2,4,3.64,0.307863,7.8915561793415,6.12321106307056,1,92,0.00285373499804703,0.0358947199039188
44,2999,4,3,4,3.44,0.2564045,7.15535675953261,5.70066098798379,1,92,-0.00231713134875392,0.036455716623532
44,2999,5,1,5,4.04,0.2421964,8.43424174683922,7.03928966872264,1,104,0.000788154409542841,0.0326690835246894
44,2999,5,2,5,4.72,0.3277764,9.92441295134249,7.85407055435092,1,96,0.00276197084081302,0.0355925596462343
44,2999,5,3,5,4.24,0.2902728,9.15744229454935,7.54000581379061,1,93,0.0061799971035161,0.0367846939605376
44,2999,6,1,6,5.32,0.285922666666667,11.0547330163647,8.94643615819834,1,115,-2.89415707835375e-05,0.0233667487475385
44,2999,6,2,6,4.72,0.231572666666667,10.3919885071285,8.32278720472784,1,92,-0.0101130321221768,0.0369295862291893
44,2999,6,3,6,4.76,0.254754,10.3766000971232,8.64065979303806,1,111,-0.00998307730391527,0.0319316691463793
44,2999,8,1,8,6.96,0.27220975,14.2165017971814,11.6762828754438,1,113,-0.00138809608091206,0.0233489061826637
44,2999,8,2,8,7,0.29249325,14.5907348923354,12.0497293590508,1,117,-0.00340260684659473,0.0256025875266914
44,2999,8,3,8,7.24,0.28165725,14.4958422060117,11.803720008724,1,118,0.00565255480568127,0.0276776162586537
44,2999,10,1,10,8.12,0.2575262,16.5279411395388,14.4093586270425,1,121,0.00093778039317576,0.0300638233095672
44,2999,10,2,10,7.92,0.2451902,16.6485294681002,14.1594176231613,1,117,0.00272051304222406,0.0341859415198019
44,2999,10,3,10,8.6,0.2781508,17.8330148404206,14.7755929384696,1,112,-0.000278347409935986,0.0297065243142956
44,2999,12,1,12,9.72,0.249128166666667,20.8855215435304,17.0407558651982,1,103,-0.0051927458241874,0.0288925077523102
44,2999,12,2,12,9.76,0.247469666666667,20.4869198659212,16.9997358695476,1,104,0.000215575094573742,0.0351634029680024
44,2999,12,3,12,10.44,0.2819935,21.8264873804865,17.81744510814,1,105,0.00486702617762675,0.0308593465331016
45,2999,2,1,2,1.44,0.167401,3.06568809446445,2.52402353524957,1,48,-0.00867014985905084,0.129039825020902
45,2999,2,2,2,1.24,0.179928,2.61167608974631,2.61586589578862,1,71,0.0363687181782558,0.116647974014408
45,2999,2,3,2,1.44,0.190194,3.2080407994933,2.61481212054133,1,58,-0.0727909449191817,0.144454050837815
45,2999,3,1,3,2.16,0.219558666666667,4.53205914608111,4.14909645988038,1,40,-0.0368251374421647,0.12163951680598
45,2999,3,2,3,2.32,0.245279333333333,4.42113136496658,4.25315531233522,1,75,-0.00913478207265132,0.0636698226165113
45,2999,3,3,3,2.6,0.296918666666667,5.20452129664737,4.58160563751417,1,68,-0.00158164667285751,0.0537300466631703
45,2999,4,1,4,3.12,0.2291765,6.81890729174587,5.54510583414902,1,74,-0.00158406938898829,0.0551011033213905
45,2999,4,2,4,3,0.2254325,6.15793766013241,5.52082895018572,1,76,-0.000904586963734183,0.0546347559678304
45,2999,4,3,4,2.92,0.2042115,6.69285687291105,5.34472536883495,1,72,-0.00816390552104013,0.056264937866663
45,2999,5,1,5,4.44,0.2620492,8.70210329378523,7.2142964653736,1,79,0.00663516223492048,0.0559627897955175
45,2999,5,2,5,3.92,0.24549,8.1627314796246,7.10486174964822,1,87,-0.0210241143460318,0.0549349642052329
45,2999,5,3,5,4.36,0.2790784,8.62537798088227,7.3733669990068,1,79,-0.00337237051616043,0.0480530449833932
45,2999,6,1,6,4.4,0.211596333333333,9.18146974599672,8.15117514196902,1,76,0.00257389745731772,0.0525587655169325
45,2999,6,2,6,4.6,0.242757333333333,9.5284903081753,8.50708988833694,1,90,0.00769909641018291,0.0440011706166991
45,2999,6,3,6,4.48,0.219393,9.55794646553083,8.24728937352866,1,61,0.00109084063903439,0.0681364253981866
45,2999,8,1,8,6.28,0.2282445,13.305114466206,11.0640092808453,1,75,-0.000638162101994766,0.0415746677886748
45,2999,8,2,8,5.8,0.21375325,11.9004540182142,10.8618570772675,1,102,-0.016308571538479,0.0354794062142912
45,2999,8,3,8,6.32,0.25797475,12.731908662802,11.5655269982255,1,99,-0.00548807263161928,0.0421777760172406
45,2999,10,1,10,7.28,0.2143544,15.9148605681563,13.6074557134095,1,79,-0.00163029824976377,0.0367020614045269
45,2999,10,2,10,7.76,0.2381074,16.7638162607814,14.0831745970378,1,72,0.00266118272438594,0.0457611334866177
45,2999,10,3,10,7.68,0.23049,16.1584362718822,13.924223578672,1,79,-0.00425500901255912,0.0375861835349644
45,2999,12,1,12,9.04,0.222049,18.9911604517231,16.4871021086571,1,79,-0.00815827050705718,0.0395744001564538
45,2999,12,2,12,9.28,0.236269833333333,19.6090035171558,16.8359935349238,1,78,-0.000707255424191637,0.0352823149435838
45,2999,12,3,12,9.04,0.219476833333333,19.0638251193677,16.4297233565656,1,70,-0.00228172896764174,0.0478421977929467
46,2999,2,1,2,1.6,0.257826,3.06686391414907,2.86604160720312,1,46,0.0112273450161755,0.0849630623144656
46,2999,2,2,2,1.2,0.190058,3.13940737513592,2.62358977509052,1,38,-0.0353936170021399,0.133022473212607
46,2999,2,3,2,1.44,0.230132,3.85669034557384,2.80007833242062,1,42,-0.0343178275969868,0.115009984750864
46,2999,3,1,3,2.56,0.249779333333333,5.21043189883067,4.23170711942475,1,68,0.00554548004009957,0.0566067021638597
46,2999,3,2,3,2.56,0.314236666666667,5.53871618220492,4.62575700485372,1,82,0.000533184017496511,0.0380271266988367
46,2999,3,3,3,1.84,0.207435333333333,5.33043565000065,4.06661295785785,1,55,0.0415880667930913,0.0999600249815277
46,2999,4,1,4,3.2,0.319473,7.52297705745415,6.28225049668487,1,81,0.00917280608081,0.0446529895338317
46,2999,4,2,4,3.08,0.2650575,7.29780755618075,5.8332405279783,1,71,-0.0154178697966848,0.0501198458696619
46,2999,4,3,4,3.08,0.210548,6.19525756891862,5.3351580539207,1,89,-0.011848483284781,0.0359386409329791
46,2999,5,1,5,3.72,0.2504292,7.99626829464884,7.15116266275302,1,110,0.00220755004206724,0.0403104619430928
46,2999,5,2,5,3.68,0.228478,7.85046069552936,6.93566085661619,1,109,0.00024064800669012,0.0360097888104742
46,2999,5,3,5,3.96,0.2874484,8.46938087191835,7.54415608819445,1,107,0.00119217505536586,0.0325361080747417
46,2999,6,1,6,5.04,0.302172,11.2499178870904,9.16560920877147,1,90,0.000856050238277315,0.0352630024596466
46,2999,6,2,6,4.04,0.217322666666667,10.1062040178472,8.25783755673855,1,79,-0.0117803350231987,0.0482483222686608
46,2999,6,3,6,4.88,0.267264,10.8899186213963,8.76319408925078,1,99,0.00408531591046702,0.0361940615261413
46,2999,8,1,8,6.16,0.26791675,14.1797276461191,11.7288699427444,1,99,0.00237970518410833,0.0297496285180281
46,2999,8,2,8,6.04,0.26835775,14.114759825672,11.7984076410417,1,107,0.00185237210415335,0.0324289993867313
46,2999,8,3,8,6.48,0.26955425,13.843137438065,11.7653022190811,1,114,-0.00485697684423296,0.0249641950314512
46,2999,10,1,10,7.12,0.2475938,17.3945898030682,14.3248572248525,1,96,-0.000820066176158276,0.0271666590778185
46,2999,10,2,10,7.64,0.27301,18.2448258728275,14.787139407408,1,94,-0.000725110258885307,0.0326531442679478
46,2999,10,3,10,7.64,0.2749418,17.4107405377663,14.8154140008964,1,95,-0.00390504780167912,0.0278621814651294
46,2999,12,1,12,9.44,0.274186666666667,20.4924920860878,17.7154976046297,1,131,-0.000490601452837786,0.0204341362437051
46,2999,12,2,12,9.08,0.256232,21.3770246292779,17.3024254861256,1,90,0.000865969846340482,0.0264344579078892
46,2999,12,3,12,9.04,0.2523855,20.5078031143416,17.211789967099,1,114,5.77322383006199e-05,0.0247624985029794
47,2999,2,1,2,1.52,0.25982,3.61716376175327,2.89446363799364,1,52,-0.0541211934440148,0.101368974931763
47,2999,2,2,2,1.84,0.280919,3.87859535123065,2.94311028226746,1,43,0.00502197965827962,0.0924826805511556
47,2999,2,3,2,2,0.328877,3.98321375606028,3.07582764247279,1,59,-0.00818460676623547,0.0663211987134762
47,2999,3,1,3,2.44,0.225749333333333,5.56812905344674,4.12537585005904,1,58,-0.00171004528738059,0.0602443070530329
47,2999,3,2,3,2.4,0.262446666666667,5.58209183909787,4.33679497835608,1,44,0.00679895687297897,0.0888771051223429
47,2999,3,3,3,2.6,0.288134,5.33416385189143,4.45991633698721,1,83,0.0117808111610103,0.0523491835916197
47,2999,4,1,4,3.28,0.24905,6.88135542844472,5.67366187850919,1,95,-0.00114119941352123,0.0454827886385136
47,2999,4,2,4,2.88,0.2231765,6.22981814561756,5.46334083610696,1,78,0.00576665145008848,0.0584361036602555
47,2999,4,3,4,3.68,0.305493,7.26611712449311,6.0542821919741,1,84,0.011138634827065,0.0489155776852023
47,2999,5,1,5,4,0.240058,8.78675750740485,6.9807504059833,1,73,0.00658781794770885,0.0515475148473022
47,2999,5,2,5,4.44,0.3016428,9.46205680167635,7.5131352071809,1,91,-0.00422296143378439,0.0475379692654031
47,2999,5,3,5,3.8,0.2167812,8.64886554728037,6.76848144178102,1,91,0.013246540875311,0.0383587658667996
47,2999,6,1,6,4.76,0.242410333333333,10.6501097319776,8.39931087781346,1,93,0.00152896914709451,0.0410522101453968
47,2999,6,2,6,3.44,0.184119333333333,9.00742333581035,7.8758247320214,1,85,-0.00435226492089423,0.0497643431160045
47,2999,6,3,6,4.4,0.235391,9.84698190737084,8.3578044741006,1,88,0.00336114253888283,0.0508616517306022
47,2999,8,1,8,6.04,0.24031025,13.5036698676097,11.1852970786573,1,78,0.00466729056938156,0.0420063542963968
47,2999,8,2,8,6.36,0.24938125,13.348113300765,11.3383436024401,1,119,0.0044288892255933,0.0300114467430615
47,2999,8,3,8,6.24,0.25375525,13.9586712403148,11.4080154580536,1,96,0.00319537508334379,0.0377811839808136
47,2999,10,1,10,7.4,0.2343198,16.7187901691468,13.9372148989473,1,104,0.00789681642967831,0.0337034637849897
47,2999,10,2,10,7.56,0.2345328,17.2976965480048,13.8978794961293,1,94,0.000136924344575749,0.0364634426860106
47,2999,10,3,10,7.88,0.245321,17.4846574429918,14.0582290247274,1,100,0.00536142502469964,0.0313214844134287
47,2999,12,1,12,9.28,0.245169166666667,20.6669323225516,16.9154644927541,1,102,0.00550076582687485,0.0314957312437857
47,2999,12,2,12,9.28,0.245169166666667,20.6669323225516,16.9154644927541,1,102,0.00550076582687485,0.0314957312437857
47,2999,12,3,12,9.28,0.245169166666667,20.6669323225516,16.9154644927541,1,102,0.00550076582687485,0.0314957312437857
48,2999,2,1,2,1.76,0.296739,3.51642006164063,3.03136931438598,1,55,0.004315721207083,0.0748342427886529
48,2999,2,2,2,1.72,0.215546,3.22218893116905,2.68383837169018,1,58,0.00956645799473489,0.072239095981215
48,2999,2,3,2,1.64,0.211029,2.6954270889656,2.68318710599136,1,66,0.00683179710989663,0.0748244373827752
48,2999,3,1,3,2.72,0.291919333333333,4.87634418800235,4.45539348510158,1,98,0.0156952911757437,0.0348314309862713
48,2999,3,2,3,2.6,0.252457333333333,5.63058431174796,4.25848012999832,1,64,-0.0129493944927152,0.0588164078462419
48,2999,3,3,3,2.04,0.211536,4.50393007507411,4.04674417384353,1,61,0.0478719855198209,0.0693614216366588
48,2999,4,1,4,2.44,0.1595585,5.43090432418424,5.0320335549176,1,69,0.00196964089494526,0.0531778860300745
48,2999,4,2,4,3.24,0.2263125,6.83258031746715,5.47425035783239,1,91,-0.00765446203156899,0.0355741893357504
48,2999,4,3,4,3.24,0.1953865,6.44508801240477,5.20496674820693,1,108,-0.000870089149244198,0.0332483512197352
48,2999,5,1,5,4,0.248598,7.97745661955848,7.1244261136197,1,69,-0.00647346455260276,0.0600573631897459
48,2999,5,2,5,4.12,0.2214004,7.67330664607633,6.79825151523824,1,103,-0.0089329407687952,0.0355235144241924
48,2999,5,3,5,4.56,0.2769688,8.75383208966456,7.272017390135,1,110,0.00348386896748856,0.0326105380443038
48,2999,6,1,6,5.52,0.272173,10.1759825699209,8.67909285828035,1,106,0.00681934263567583,0.0368739128152072
48,2999,6,2,6,4.52,0.20755,9.24975771540874,8.02687714502809,1,94,0.00978770893925795,0.0340090031273659
48,2999,6,3,6,4.72,0.227150666666667,9.10166715204519,8.19133635549811,1,109,-0.0129816569511713,0.0320309780350293
48,2999,8,1,8,6.32,0.226897,12.6082584807291,10.9987574969756,1,119,-0.00953503482132425,0.026652466369231
